,Airline,Source,Destination,Route,Total_Stops,Price,journey_year,journey_month,journey_day,dep_hour,dep_min,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_min,duration_hours,duration_mins
277,3,1,0,CCU → IXB → BLR,1,8225,2019,12,6,15,55,2022,2,15,21,25,5,30
278,1,2,5,DEL → BLR → COK,1,8992,2019,9,3,20,30,2022,3,10,8,15,11,45
279,0,2,5,DEL → COK,0,5001,2019,6,24,5,35,2022,2,15,8,50,3,15
280,2,1,0,CCU → BOM → BLR,1,8530,2019,12,6,18,55,2022,6,13,19,50,24,55
281,1,2,5,DEL → MAA → COK,1,14043,2019,3,3,6,5,2022,3,4,9,25,27,20
282,2,0,2,BLR → DEL,0,4031,2019,5,24,11,10,2022,2,15,14,5,2,55
283,2,1,0,CCU → BOM → BLR,1,10845,2019,6,6,18,55,2022,6,7,12,0,17,5
284,0,1,0,CCU → BLR,0,4805,2019,6,5,21,25,2022,5,7,0,5,2,40
285,4,2,5,DEL → BOM → COK,1,7309,2019,5,27,17,30,2022,5,28,1,30,8,0
286,0,0,2,BLR → DEL,0,4824,2019,12,5,16,55,2022,2,15,19,55,3,0
287,2,2,5,DEL → BOM → COK,1,10263,2019,6,24,9,0,2022,6,25,12,35,27,35
288,2,2,5,DEL → BOM → COK,1,12899,2019,5,27,20,55,2022,5,28,4,25,7,30
289,1,0,3,BLR → BOM → JDH → DEL,2,12779,2019,12,3,17,25,2022,3,13,16,20,22,55
290,0,2,5,DEL → BOM → COK,1,14872,2019,3,3,4,45,2022,2,15,13,20,8,35
291,1,2,5,DEL → UDR → BOM → COK,2,8709,2019,3,21,13,20,2022,3,22,19,15,29,55
292,2,1,0,CCU → BOM → BLR,1,10845,2019,6,6,20,0,2022,6,7,18,15,22,15
293,3,4,4,BOM → HYD,0,4130,2019,6,3,5,45,2022,2,15,7,5,1,20
294,0,1,0,CCU → BLR,0,4805,2019,5,18,21,25,2022,5,19,0,5,2,40
295,2,0,2,BLR → DEL,0,7230,2019,6,5,8,20,2022,2,15,11,20,3,0
296,2,0,3,BLR → BOM → DEL,1,7833,2019,3,21,7,0,2022,2,15,19,10,12,10
297,3,3,1,MAA → CCU,0,3860,2019,3,18,9,30,2022,2,15,12,5,2,35
298,4,2,5,DEL → BOM → COK,1,9002,2019,6,6,7,30,2022,2,15,19,15,11,45
299,6,0,2,BLR → DEL,0,4879,2019,9,5,17,0,2022,2,15,19,35,2,35
300,0,4,4,BOM → HYD,0,2755,2019,3,5,2,35,2022,2,15,4,5,1,30
301,6,0,2,BLR → DEL,0,4669,2019,6,27,7,0,2022,2,15,9,40,2,40
302,7,1,0,CCU → BLR,0,5217,2019,12,5,10,20,2022,2,15,12,55,2,35
303,2,2,5,DEL → JAI → BOM → COK,2,10369,2019,6,6,5,30,2022,6,7,4,25,22,55
304,0,2,5,DEL → HYD → MAA → COK,2,8147,2019,9,3,6,40,2022,2,15,21,20,14,40
305,2,2,5,DEL → BOM → COK,1,12243,2019,3,27,13,0,2022,3,28,4,25,15,25
306,2,0,3,BLR → BOM → DEL,1,9135,2019,3,15,8,0,2022,2,15,15,15,7,15
307,1,2,5,DEL → HYD → MAA → COK,2,10940,2019,6,6,13,15,2022,6,7,9,25,20,10
308,1,2,5,DEL → GOI → BOM → COK,2,11754,2019,6,6,10,55,2022,6,7,7,40,20,45
309,3,1,0,CCU → BLR,0,4175,2019,4,24,17,10,2022,2,15,19,40,2,30
310,2,1,0,CCU → BOM → BLR,1,10845,2019,5,21,20,0,2022,5,22,19,50,23,50
311,2,2,5,DEL → BOM → COK,1,14715,2019,3,6,16,0,2022,6,4,19,0,27,0
312,2,1,0,CCU → BOM → BLR,1,9900,2019,12,6,6,30,2022,2,15,12,0,5,30
313,0,2,5,DEL → BOM → COK,1,14872,2019,3,3,9,10,2022,2,15,21,0,11,50
314,0,3,1,MAA → CCU,0,7296,2019,6,3,13,20,2022,2,15,15,35,2,15
315,1,2,5,DEL → JAI → BOM → COK,2,13466,2019,6,6,18,45,2022,6,7,19,15,24,30
316,3,3,1,MAA → CCU,0,3544,2019,5,21,17,45,2022,2,15,20,5,2,20
317,4,2,5,DEL → BOM → COK,1,7199,2019,6,27,19,0,2022,6,28,1,30,6,30
318,2,2,5,DEL → BOM → COK,1,10263,2019,1,6,8,0,2022,6,2,4,25,20,25
319,0,1,0,CCU → BLR,0,4149,2019,3,15,15,20,2022,2,15,17,55,2,35
320,2,0,2,BLR → DEL,0,8017,2019,6,27,15,15,2022,2,15,18,10,2,55
321,2,2,5,DEL → BOM → COK,1,10263,2019,9,6,22,50,2022,6,10,4,25,5,35
322,3,1,0,CCU → BLR,0,3842,2019,6,15,14,55,2022,2,15,17,25,2,30
323,2,0,3,BLR → MAA → DEL,1,11508,2019,12,3,9,45,2022,3,13,0,30,14,45
324,2,1,0,CCU → BOM → BLR,1,14782,2019,1,5,8,25,2022,2,15,20,45,12,20
325,2,2,5,DEL → BOM → COK,1,16080,2019,5,27,17,30,2022,5,28,19,0,25,30
326,2,2,5,DEL → BOM → COK,1,12899,2019,5,27,22,50,2022,5,28,4,25,5,35
327,4,2,5,DEL → BOM → COK,1,15354,2019,6,3,7,30,2022,2,15,19,15,11,45
328,0,0,3,BLR → DEL,0,7304,2019,3,24,18,25,2022,2,15,21,20,2,55
329,3,1,0,CCU → MAA → BLR,1,6198,2019,3,24,15,5,2022,2,15,20,45,5,40
330,1,1,0,CCU → BBI → BLR,1,8997,2019,9,6,9,10,2022,2,15,13,15,4,5
331,0,2,5,DEL → HYD → COK,1,6529,2019,3,21,14,20,2022,2,15,22,20,8,0
332,5,0,2,BLR → DEL,0,4240,2019,9,4,20,55,2022,2,15,23,40,2,45
333,0,1,0,CCU → BLR,0,4149,2019,12,3,20,25,2022,2,15,23,5,2,40
334,3,0,2,BLR → DEL,0,3972,2019,5,24,21,10,2022,5,25,0,5,2,55
335,7,1,0,CCU → DEL → BLR,1,5193,2019,6,5,7,35,2022,2,15,23,30,15,55
336,2,2,5,DEL → AMD → BOM → COK,2,9484,2019,9,4,13,25,2022,4,10,12,35,23,10
337,2,2,5,DEL → JDH → BOM → COK,2,18805,2019,3,6,11,40,2022,2,15,19,0,7,20
338,1,2,5,DEL → COK,0,5202,2019,6,18,5,10,2022,2,15,8,0,2,50
339,2,2,5,DEL → BOM → COK,1,16080,2019,5,27,11,30,2022,2,15,19,0,7,30
340,2,0,2,BLR → DEL,0,7230,2019,6,15,19,50,2022,2,15,22,50,3,0
341,4,2,5,DEL → BOM → COK,1,6796,2019,5,27,17,45,2022,5,28,1,30,7,45
342,2,1,0,CCU → DEL → BLR,1,10954,2019,9,5,9,35,2022,5,10,10,55,25,20
343,4,2,5,DEL → IDR → BOM → COK,2,15966,2019,6,24,15,5,2022,6,25,1,30,10,25
344,1,2,5,DEL → JDH → BOM → COK,2,9969,2019,9,4,12,55,2022,4,10,19,15,30,20
345,0,1,0,CCU → BLR,0,4805,2019,6,6,22,15,2022,6,7,0,50,2,35
346,2,2,5,DEL → BOM → COK,1,16080,2019,5,27,10,0,2022,2,15,19,0,9,0
347,2,2,5,DEL → IDR → BOM → COK,2,11508,2019,12,6,21,25,2022,6,13,12,35,15,10
348,1,1,0,CCU → BOM → COK → BLR,2,11543,2019,9,6,9,25,2022,6,10,13,45,28,20
349,2,0,2,BLR → DEL,0,7230,2019,4,24,17,45,2022,2,15,20,45,3,0
350,2,0,2,BLR → DEL,0,4545,2019,4,27,6,0,2022,2,15,8,45,2,45
351,0,2,5,DEL → BLR → COK,1,6497,2019,5,15,5,10,2022,2,15,10,5,4,55
352,0,1,0,CCU → BLR,0,4805,2019,6,15,21,25,2022,6,16,0,5,2,40
353,1,0,3,BLR → CCU → DEL,1,13440,2019,1,3,11,5,2022,3,2,9,15,22,10
354,2,2,5,DEL → BOM → COK,1,6541,2019,3,27,18,15,2022,3,28,4,25,10,10
355,0,0,2,BLR → DEL,0,4592,2019,1,6,23,30,2022,6,2,2,20,2,50
356,0,0,3,BLR → HYD → DEL,1,4438,2019,3,18,16,15,2022,2,15,20,35,4,20
357,7,2,5,DEL → BLR → COK,1,6152,2019,3,21,20,10,2022,3,22,7,10,11,0
358,2,0,2,BLR → DEL,0,7755,2019,6,21,17,45,2022,2,15,20,45,3,0
359,2,2,5,DEL → BOM → COK,1,10263,2019,6,24,14,0,2022,6,25,12,35,22,35
360,2,0,2,BLR → DEL,0,8017,2019,9,6,18,55,2022,2,15,22,0,3,5
361,3,1,0,CCU → BLR,0,4782,2019,3,24,6,55,2022,2,15,9,35,2,40
362,6,0,2,BLR → DEL,0,4669,2019,6,27,11,30,2022,2,15,14,20,2,50
363,1,0,3,BLR → MAA → DEL,1,14595,2019,6,3,11,50,2022,3,7,8,55,21,5
364,2,1,0,CCU → BOM → BLR,1,14232,2019,3,24,16,55,2022,3,25,4,45,11,50
365,1,2,5,DEL → TRV → COK,1,8426,2019,5,15,5,15,2022,5,16,6,50,25,35
366,4,2,5,DEL → HYD → COK,1,9647,2019,12,6,7,5,2022,2,15,22,30,15,25
367,0,3,1,MAA → CCU,0,7296,2019,3,3,14,40,2022,2,15,17,5,2,25
368,7,1,0,CCU → BBI → BLR,1,5163,2019,9,4,6,50,2022,2,15,10,30,3,40
369,0,0,3,BLR → DEL,0,6861,2019,9,3,18,25,2022,2,15,21,20,2,55
370,6,2,5,DEL → COK,0,6217,2019,4,15,6,0,2022,2,15,9,10,3,10
371,7,1,0,CCU → DEL → BLR,1,5193,2019,5,24,7,35,2022,2,15,19,25,11,50
372,0,0,2,BLR → DEL,0,4824,2019,9,4,20,0,2022,2,15,22,50,2,50
373,3,0,2,BLR → DEL,0,3920,2019,3,4,9,30,2022,2,15,12,20,2,50
374,0,4,4,BOM → HYD,0,2755,2019,3,6,19,5,2022,2,15,20,35,1,30
375,4,2,5,DEL → BOM → COK,1,9316,2019,9,5,7,30,2022,2,15,19,0,11,30
376,4,2,5,DEL → BOM → COK,1,11668,2019,3,27,10,0,2022,2,15,18,50,8,50
377,2,1,0,CCU → BOM → BLR,1,6225,2019,12,6,8,25,2022,6,13,4,40,20,15
378,1,1,0,CCU → BOM → GOI → BLR,2,13350,2019,3,24,9,25,2022,3,25,5,35,20,10
379,2,0,3,BLR → BOM → DEL,1,11088,2019,3,18,16,55,2022,3,16,9,0,16,5
380,4,2,5,DEL → BOM → COK,1,15604,2019,6,3,13,0,2022,3,7,1,35,12,35
381,2,2,5,DEL → JAI → BOM → COK,2,15130,2019,9,5,19,30,2022,5,10,12,35,17,5
382,0,0,2,BLR → DEL,0,4824,2019,9,4,16,55,2022,2,15,19,55,3,0
383,6,1,0,CCU → DEL → BLR,1,8453,2019,1,5,7,10,2022,2,15,22,40,15,30
384,4,2,5,DEL → BOM → COK,1,12525,2019,6,6,7,30,2022,2,15,19,0,11,30
385,3,3,1,MAA → CCU,0,3385,2019,3,27,17,45,2022,2,15,20,5,2,20
386,2,2,5,DEL → BOM → COK,1,10263,2019,1,6,19,15,2022,6,2,19,0,23,45
387,3,4,4,BOM → HYD,0,1966,2019,6,18,13,15,2022,2,15,14,45,1,30
388,0,1,0,CCU → BLR,0,4805,2019,5,18,22,15,2022,5,19,0,50,2,35
389,2,2,5,DEL → BOM → COK,1,16080,2019,5,27,18,15,2022,5,28,19,0,24,45
390,2,2,5,DEL → IDR → BOM → COK,2,13293,2019,1,6,21,25,2022,6,2,19,0,21,35
391,7,2,5,DEL → BLR → COK,1,6752,2019,9,5,7,55,2022,2,15,13,25,5,30
392,1,2,5,DEL → BOM → COK,1,8670,2019,5,15,7,0,2022,2,15,19,15,12,15
393,0,2,5,DEL → BOM → COK,1,14872,2019,3,3,17,30,2022,3,4,1,35,8,5
394,2,2,5,DEL → BOM → COK,1,12899,2019,5,21,14,0,2022,2,15,19,0,5,0
395,3,0,2,BLR → DEL,0,3920,2019,6,6,9,30,2022,2,15,12,20,2,50
396,4,2,5,DEL → BOM → COK,1,36984,2019,1,3,12,50,2022,2,15,19,15,6,25
397,0,3,1,MAA → CCU,0,3598,2019,3,6,19,35,2022,2,15,21,55,2,20
398,1,0,3,BLR → DEL,0,10742,2019,9,3,17,0,2022,2,15,19,45,2,45
399,1,1,0,CCU → BOM → GOI → BLR,2,11433,2019,6,6,16,50,2022,6,7,5,35,12,45
400,2,0,3,BLR → BOM → DEL,1,11088,2019,12,3,18,55,2022,3,13,10,45,15,50
401,2,2,5,DEL → IDR → BOM → COK,2,13293,2019,3,6,9,35,2022,6,4,12,35,27,0
402,1,2,5,DEL → RPR → NAG → BOM → COK,3,10494,2019,6,15,5,15,2022,6,16,7,40,26,25
403,5,0,3,BLR → DEL,0,7632,2019,9,3,7,45,2022,2,15,10,40,2,55
404,1,2,5,DEL → CCU → BOM → COK,2,13382,2019,6,6,6,50,2022,6,7,7,40,24,50
405,2,1,0,CCU → BOM → BLR,1,13732,2019,6,6,20,0,2022,6,7,4,40,8,40
406,1,2,5,DEL → BHO → BOM → COK,2,11912,2019,5,21,5,55,2022,5,22,7,40,25,45
407,0,0,2,BLR → DEL,0,4592,2019,4,18,23,30,2022,4,19,2,20,2,50
408,4,2,5,DEL → BOM → COK,1,14849,2019,3,6,13,0,2022,2,15,19,15,6,15
409,4,2,5,DEL → BOM → COK,1,8267,2019,12,6,8,45,2022,2,15,19,15,10,30
410,1,2,5,DEL → HYD → BOM → COK,2,12393,2019,5,18,17,15,2022,5,19,19,15,26,0
411,2,1,0,CCU → BOM → BLR,1,13045,2019,12,6,18,55,2022,6,13,12,0,17,5
412,2,2,5,DEL → BOM → COK,1,12899,2019,5,21,7,5,2022,5,22,4,25,21,20
413,2,2,5,DEL → BOM → COK,1,12243,2019,3,21,22,50,2022,3,22,4,25,5,35
414,0,0,2,BLR → DEL,0,3944,2019,5,18,10,10,2022,2,15,13,0,2,50
415,6,1,0,CCU → DEL → BLR,1,11106,2019,3,24,20,20,2022,3,25,22,10,25,50
416,2,1,0,CCU → BOM → BLR,1,14389,2019,12,5,21,10,2022,5,13,9,20,12,10
417,2,2,5,DEL → JAI → BOM → COK,2,13015,2019,5,18,19,30,2022,5,19,12,35,17,5
418,4,2,5,DEL → BOM → COK,1,15412,2019,6,3,10,20,2022,2,15,18,50,8,30
419,2,2,5,DEL → BOM → COK,1,16290,2019,9,3,19,45,2022,3,10,18,50,23,5
420,0,2,5,DEL → HYD → COK,1,6443,2019,5,15,6,50,2022,2,15,16,10,9,20
421,2,1,0,CCU → BOM → BLR,1,10845,2019,5,18,8,25,2022,2,15,16,20,7,55
422,2,4,4,BOM → HYD,0,5679,2019,5,18,10,20,2022,2,15,11,50,1,30
423,0,0,2,BLR → DEL,0,6907,2019,12,4,23,30,2022,4,13,2,20,2,50
424,3,3,1,MAA → CCU,0,3544,2019,5,21,9,45,2022,2,15,12,0,2,15
425,2,2,5,DEL → BOM → COK,1,14715,2019,6,6,9,0,2022,2,15,19,0,10,0
426,8,0,3,BLR → DEL,0,11794,2019,3,3,16,0,2022,2,15,18,35,2,35
427,4,2,5,DEL → BOM → COK,1,14324,2019,5,15,11,30,2022,2,15,19,15,7,45
428,3,0,2,BLR → DEL,0,3972,2019,9,4,21,10,2022,4,10,0,5,2,55
429,6,1,0,CCU → DEL → BLR,1,8453,2019,6,5,20,20,2022,5,7,22,40,26,20
430,6,0,2,BLR → DEL,0,5404,2019,12,4,7,0,2022,2,15,9,40,2,40
431,4,2,5,DEL → BOM → COK,1,13728,2019,9,5,10,0,2022,2,15,21,0,11,0
432,1,1,0,CCU → DEL → AMD → BLR,2,12640,2019,1,4,10,0,2022,4,2,5,25,19,25
433,2,0,2,BLR → DEL,0,5199,2019,4,18,15,15,2022,2,15,18,10,2,55
434,6,0,2,BLR → DEL,0,4879,2019,1,6,19,30,2022,2,15,22,15,2,45
435,2,2,5,DEL → BOM → COK,1,12374,2019,5,18,19,45,2022,5,19,19,0,23,15
436,4,2,5,DEL → HYD → COK,1,8553,2019,3,3,7,10,2022,2,15,16,10,9,0
437,6,2,5,DEL → COK,0,6742,2019,4,21,14,40,2022,2,15,17,50,3,10
438,4,2,5,DEL → BOM → COK,1,6482,2019,9,4,12,50,2022,2,15,19,15,6,25
439,4,2,5,DEL → BOM → COK,1,7355,2019,6,6,10,35,2022,2,15,19,15,8,40
440,1,0,2,BLR → DEL,0,5229,2019,4,21,21,5,2022,2,15,23,55,2,50
441,2,1,0,CCU → BOM → BLR,1,10845,2019,12,5,8,25,2022,2,15,20,45,12,20
442,0,2,5,DEL → HYD → COK,1,6348,2019,5,18,6,50,2022,2,15,12,10,5,20
443,1,0,3,BLR → HYD → DEL,1,5014,2019,3,15,8,15,2022,2,15,12,15,4,0
444,2,1,0,CCU → BOM → BLR,1,9664,2019,9,6,18,55,2022,6,10,4,40,9,45
445,0,0,2,BLR → DEL,0,4824,2019,6,4,18,25,2022,2,15,21,20,2,55
446,1,2,5,DEL → CCU → BOM → COK,2,13382,2019,6,24,16,55,2022,6,25,19,15,26,20
447,3,3,1,MAA → CCU,0,3544,2019,1,6,9,45,2022,2,15,12,0,2,15
448,2,1,0,CCU → BOM → BLR,1,9664,2019,5,15,18,55,2022,5,16,4,40,9,45
449,2,1,0,CCU → BOM → BLR,1,7065,2019,1,4,18,55,2022,4,2,19,50,24,55
450,2,2,5,DEL → BOM → COK,1,10263,2019,9,6,7,5,2022,2,15,19,0,11,55
451,1,2,5,DEL → GOI → BOM → COK,2,13014,2019,1,6,10,55,2022,2,15,19,15,8,20
452,2,2,5,DEL → AMD → BOM → COK,2,15340,2019,6,27,19,10,2022,6,28,12,35,17,25
453,5,0,2,BLR → DEL,0,4938,2019,4,18,11,40,2022,2,15,14,30,2,50
454,0,2,5,DEL → HYD → COK,1,6819,2019,6,6,5,5,2022,2,15,12,10,7,5
455,1,2,5,DEL → GOI → BOM → COK,2,10442,2019,5,18,22,0,2022,5,19,19,15,21,15
456,2,2,5,DEL → BOM → COK,1,5178,2019,3,4,14,0,2022,2,15,19,0,5,0
457,0,3,1,MAA → CCU,0,3859,2019,6,27,11,35,2022,2,15,14,0,2,25
458,0,1,0,CCU → PNQ → BLR,1,6535,2019,5,18,21,0,2022,5,19,2,15,5,15
459,4,2,5,DEL → BOM → COK,1,6796,2019,6,15,10,20,2022,6,16,1,30,15,10
460,4,2,5,DEL → BOM → COK,1,9737,2019,3,6,7,30,2022,2,15,19,15,11,45
461,2,0,2,BLR → DEL,0,7230,2019,1,5,19,50,2022,2,15,22,50,3,0
462,3,2,5,DEL → BLR → COK,1,4958,2019,4,24,17,55,2022,2,15,22,50,4,55
463,0,0,3,BLR → DEL,0,7649,2019,9,3,6,0,2022,2,15,8,45,2,45
464,3,1,0,CCU → BLR,0,3874,2019,6,15,14,55,2022,2,15,17,25,2,30
465,2,1,0,CCU → BOM → BLR,1,14389,2019,12,5,18,55,2022,5,13,4,40,9,45
466,0,1,0,CCU → BLR,0,5619,2019,6,3,17,15,2022,2,15,19,55,2,40
467,4,2,5,DEL → BOM → COK,1,7409,2019,9,6,19,0,2022,6,10,1,30,6,30
468,7,2,5,DEL → BLR → COK,1,13775,2019,3,3,16,45,2022,2,15,22,15,5,30
469,6,0,2,BLR → DEL,0,4669,2019,3,5,7,0,2022,2,15,9,40,2,40
470,2,2,5,DEL → UDR → BOM → COK,2,13083,2019,3,21,18,20,2022,3,23,4,25,34,5
471,1,2,5,DEL → BOM → COK,1,8670,2019,3,6,3,50,2022,2,15,19,15,15,25
472,0,2,5,DEL → BOM → COK,1,6317,2019,6,24,16,0,2022,6,25,1,30,9,30
473,2,2,5,DEL → BOM → COK,1,12584,2019,6,3,22,20,2022,3,7,4,25,6,5
474,6,0,3,BLR → DEL,0,7924,2019,9,3,16,10,2022,2,15,18,50,2,40
475,5,2,5,DEL → BOM → COK,1,7379,2019,3,3,7,0,2022,2,15,12,50,5,50
476,6,0,2,BLR → DEL,0,4879,2019,3,6,19,30,2022,2,15,22,15,2,45
477,2,1,0,CCU → BOM → BLR,1,10845,2019,5,18,16,30,2022,5,19,19,50,27,20
478,2,0,2,BLR → DEL,0,7230,2019,3,4,8,20,2022,2,15,11,20,3,0
479,3,2,5,DEL → MAA → COK,1,6298,2019,5,21,6,5,2022,2,15,11,20,5,15
480,2,1,0,CCU → BOM → BLR,1,8530,2019,12,6,20,0,2022,6,13,12,0,16,0
481,4,2,5,DEL → BOM → COK,1,13728,2019,5,18,14,0,2022,2,15,21,0,7,0
482,3,1,0,CCU → PNQ → BLR,1,6644,2019,5,24,8,35,2022,2,15,17,15,8,40
483,4,2,5,DEL → BOM → COK,1,10198,2019,9,5,10,0,2022,2,15,19,0,9,0
484,3,1,0,CCU → BLR,0,4912,2019,4,21,22,20,2022,4,22,0,40,2,20
485,0,3,1,MAA → CCU,0,6483,2019,6,3,5,15,2022,2,15,7,35,2,20
486,2,0,3,BLR → BOM → DEL,1,26891,2019,1,3,8,55,2022,2,15,15,15,6,20
487,0,1,0,CCU → HYD → BLR,1,3718,2019,5,18,19,20,2022,2,15,23,45,4,25
488,0,3,1,MAA → CCU,0,3598,2019,1,6,13,15,2022,2,15,15,35,2,20
489,1,0,3,BLR → CCU → GAU → DEL,2,10847,2019,3,18,11,5,2022,2,15,22,10,11,5
490,1,0,3,BLR → CCU → DEL,1,14070,2019,1,3,5,50,2022,2,15,22,45,16,55
491,2,2,5,DEL → BOM → COK,1,5178,2019,1,4,22,50,2022,4,2,12,35,13,45
492,1,2,5,DEL → NAG → BOM → COK,2,14642,2019,6,3,5,55,2022,3,7,7,40,25,45
493,0,2,5,DEL → HYD → COK,1,6443,2019,6,6,8,35,2022,2,15,22,30,13,55
494,1,2,5,DEL → BLR → COK,1,5705,2019,3,21,17,45,2022,2,15,23,0,5,15
495,2,1,0,CCU → BOM → BLR,1,9664,2019,6,5,14,5,2022,5,7,9,20,19,15
496,2,2,5,DEL → BOM → COK,1,14715,2019,6,6,20,55,2022,6,7,4,25,7,30
497,2,2,5,DEL → BOM → COK,1,5407,2019,1,4,10,0,2022,2,15,19,0,9,0
498,6,1,0,CCU → DEL → BLR,1,8611,2019,5,15,20,20,2022,5,16,20,20,24,0
499,2,2,5,DEL → BDQ → BOM → COK,2,14238,2019,12,6,18,25,2022,6,13,12,35,18,10
500,0,0,2,BLR → DEL,0,4824,2019,9,6,7,10,2022,2,15,10,5,2,55
501,0,4,4,BOM → HYD,0,2228,2019,3,27,20,5,2022,2,15,21,35,1,30
502,2,2,5,DEL → BOM → COK,1,12374,2019,5,18,7,5,2022,5,19,4,25,21,20
503,1,2,5,DEL → BOM → COK,1,8373,2019,6,6,13,0,2022,2,15,19,15,6,15
504,2,2,5,DEL → BOM → COK,1,17025,2019,3,3,13,55,2022,3,4,4,25,14,30
505,1,4,4,BOM → HYD,0,3101,2019,5,27,21,5,2022,2,15,22,25,1,20
506,2,2,5,DEL → BOM → COK,1,14054,2019,9,3,6,50,2022,2,15,19,45,12,55
507,0,3,1,MAA → CCU,0,3541,2019,9,5,5,15,2022,2,15,7,40,2,25
508,6,1,0,CCU → DEL → BLR,1,9346,2019,5,21,20,20,2022,5,22,18,50,22,30
509,2,2,5,DEL → JAI → BOM → COK,2,10369,2019,1,6,5,30,2022,6,2,4,25,22,55
510,2,0,3,BLR → BOM → DEL,1,26891,2019,1,3,7,0,2022,2,15,12,25,5,25
511,3,4,4,BOM → HYD,0,5756,2019,9,3,8,50,2022,2,15,10,15,1,25
512,2,0,3,BLR → BOM → DEL,1,7833,2019,3,21,8,55,2022,2,15,16,10,7,15
513,2,1,0,CCU → BOM → BLR,1,14389,2019,6,5,8,25,2022,2,15,20,45,12,20
514,1,2,5,DEL → HYD → MAA → COK,2,8840,2019,6,27,13,15,2022,6,28,9,25,20,10
515,1,2,5,DEL → GOI → BOM → COK,2,22097,2019,3,3,22,0,2022,3,4,19,15,21,15
516,6,3,1,MAA → CCU,0,3688,2019,5,27,7,5,2022,2,15,9,20,2,15
517,4,2,5,DEL → BOM → COK,1,9628,2019,5,15,8,30,2022,2,15,19,0,10,30
518,4,2,5,DEL → BOM → COK,1,13543,2019,3,21,11,30,2022,3,22,1,35,14,5
519,0,0,2,BLR → DEL,0,4424,2019,4,27,4,0,2022,2,15,6,50,2,50
520,0,2,5,DEL → HYD → MAA → COK,2,8900,2019,3,3,4,55,2022,2,15,21,20,16,25
521,3,2,5,DEL → MAA → COK,1,5584,2019,4,21,6,5,2022,2,15,11,20,5,15
522,7,2,5,DEL → BLR → COK,1,6753,2019,5,27,16,45,2022,5,28,6,35,13,50
523,3,3,1,MAA → CCU,0,3544,2019,5,21,8,20,2022,2,15,10,35,2,15
524,2,0,3,BLR → BOM → DEL,1,7833,2019,3,21,8,0,2022,2,15,15,15,7,15
525,1,1,0,CCU → IXR → DEL → BLR,2,10992,2019,1,5,5,50,2022,5,2,8,55,27,5
526,2,2,5,DEL → BOM → COK,1,12899,2019,5,27,9,0,2022,5,28,12,35,27,35
527,2,2,5,DEL → BOM → COK,1,12899,2019,5,27,14,0,2022,2,15,19,0,5,0
528,5,0,2,BLR → DEL,0,3399,2019,5,24,11,40,2022,2,15,14,30,2,50
529,1,2,5,DEL → COK,0,5202,2019,4,24,5,10,2022,2,15,8,0,2,50
530,1,1,0,CCU → DEL → COK → BLR,2,13874,2019,6,5,10,0,2022,5,7,1,20,15,20
531,1,2,5,DEL → BLR → COK,1,7385,2019,6,15,17,40,2022,2,15,23,0,5,20
532,2,2,5,DEL → BOM → COK,1,10263,2019,6,6,18,15,2022,6,7,4,25,10,10
533,2,1,0,CCU → BOM → BLR,1,10032,2019,3,24,8,25,2022,3,25,12,0,27,35
534,2,1,0,CCU → DEL → BLR,1,12385,2019,6,5,9,35,2022,2,15,19,10,9,35
535,2,1,0,CCU → BOM → BLR,1,7758,2019,9,5,14,5,2022,5,10,18,15,28,10
536,2,0,3,BLR → BOM → DEL,1,17262,2019,6,3,21,25,2022,3,7,11,25,14,0
537,3,3,1,MAA → CCU,0,7299,2019,1,3,9,30,2022,2,15,12,5,2,35
538,2,0,2,BLR → DEL,0,7230,2019,6,4,15,15,2022,2,15,18,10,2,55
539,0,1,0,CCU → BLR,0,4175,2019,1,4,4,40,2022,2,15,7,15,2,35
540,0,1,0,CCU → MAA → BLR,1,5700,2019,5,18,17,35,2022,2,15,22,15,4,40
541,1,1,0,CCU → BLR,0,4881,2019,4,24,14,15,2022,2,15,16,45,2,30
542,1,2,5,DEL → BOM → COK,1,15285,2019,6,3,8,0,2022,2,15,19,15,11,15
543,2,1,0,CCU → BOM → BLR,1,13760,2019,3,24,8,25,2022,2,15,16,20,7,55
544,6,1,0,CCU → DEL → BLR,1,16093,2019,3,24,9,55,2022,2,15,18,45,8,50
545,0,4,4,BOM → HYD,0,4393,2019,9,3,6,20,2022,2,15,7,45,1,25
546,2,2,5,DEL → BOM → COK,1,10263,2019,6,24,20,55,2022,6,25,12,35,15,40
547,3,1,0,CCU → BLR,0,3842,2019,12,6,6,55,2022,2,15,9,30,2,35
548,5,0,2,BLR → DEL,0,5049,2019,1,6,7,45,2022,2,15,10,40,2,55
549,1,1,0,CCU → DEL → BLR,1,11097,2019,5,21,7,0,2022,2,15,20,25,13,25
550,0,2,5,DEL → HYD → COK,1,5074,2019,4,24,7,35,2022,2,15,12,10,4,35
551,2,2,5,DEL → BOM → COK,1,19829,2019,3,3,9,55,2022,3,4,4,25,18,30
552,6,3,1,MAA → CCU,0,3740,2019,3,21,7,5,2022,2,15,9,20,2,15
553,1,2,5,DEL → AMD → BOM → COK,2,10599,2019,9,3,5,0,2022,3,10,19,15,38,15
554,2,0,2,BLR → DEL,0,7230,2019,6,15,18,55,2022,2,15,22,0,3,5
555,6,1,0,CCU → DEL → BLR,1,8611,2019,1,4,17,0,2022,4,2,18,50,25,50
